id,category,query1,query2,label
10476,感冒,为啥一来月经就感冒,一来月经就发烧说明体制差吗,0
10477,感冒,为啥一来月经就感冒,一来月经就打好能打预防针吗,0
10478,感冒,为啥一来月经就感冒,一来月经就发烧是病毒感染吗,0
10479,感冒,为啥一来月经就感冒,一来月经就感冒应该注意什么,0
10512,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么危害,1
10513,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么危险吗,1
10514,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒的后果会怎样,1
10515,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒后果严重吗,1
10516,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么严重性,1
10517,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么危害,1
10518,感冒,吃感冒药后喝酒会有什么后果,吃退烧药后能不能喝酒,0
10518,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会引起心脏病吗,0
10518,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后多长时间可以喝酒？,0
10518,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后是不能喝酒的对吗,0
10518,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会对胃肠道造成损伤吗,0
10518,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后多长时间可以喝酒,0
10518,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会引起心脏病吗,0
10518,感冒,吃感冒药后喝酒会有什么后果,吃了消炎药还能喝酒吗,0
10518,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后可以服用保健品吗,0
10518,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会有什么危险吗,1
10519,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒的后果会怎样,1
10520,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒后果严重吗,1
10521,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会有什么严重性,1
10522,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会有什么危害,1
10523,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后喝酒的后果会怎样,1
10524,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后喝酒后果严重吗,1
10525,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后喝酒会有什么严重性,1
10526,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后喝酒会有什么危害,1
10527,感冒,吃感冒药后喝酒的后果会怎样,吃感冒药后喝酒后果严重吗,1
10528,感冒,吃感冒药后喝酒的后果会怎样,吃感冒药后喝酒会有什么严重性,1
10529,感冒,吃感冒药后喝酒的后果会怎样,吃感冒药后喝酒会有什么危害,1
10530,感冒,吃感冒药后喝酒后果严重吗,吃感冒药后喝酒会有什么严重性,1
10531,感冒,吃感冒药后喝酒后果严重吗,吃感冒药后喝酒会有什么危害,1
10532,感冒,吃感冒药后喝酒会有什么严重性,吃感冒药后喝酒会有什么危害,1
10533,感冒,吃感冒药后喝酒会有什么危害,吃退烧药后能不能喝酒,0
10534,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会引起心脏病吗,0
10535,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后多长时间可以喝酒？,0
10536,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后是不能喝酒的对吗,0
10537,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会对胃肠道造成损伤吗,0
10538,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后多长时间可以喝酒,0
10539,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会引起心脏病吗,0
10540,感冒,吃感冒药后喝酒会有什么危害,吃了消炎药还能喝酒吗,0
10541,感冒,吃感冒药后喝酒会有什么危害,吃感冒药后可以服用保健品吗,0
10542,感冒,吃感冒药后喝酒会有什么危险吗,吃退烧药后能不能喝酒,0
10543,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后喝酒会引起心脏病吗,0
10544,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后多长时间可以喝酒？,0
10545,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后是不能喝酒的对吗,0
10546,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后喝酒会对胃肠道造成损伤吗,0
10547,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后多长时间可以喝酒,0
10548,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后喝酒会引起心脏病吗,0
10549,感冒,吃感冒药后喝酒会有什么危险吗,吃了消炎药还能喝酒吗,0
10550,感冒,吃感冒药后喝酒会有什么危险吗,吃感冒药后可以服用保健品吗,0
10551,感冒,吃感冒药后喝酒的后果会怎样,吃退烧药后能不能喝酒,0
10552,感冒,吃感冒药后喝酒的后果会怎样,吃感冒药后喝酒会引起心脏病吗,0
10553,感冒,吃感冒药后喝酒的后果会怎样,吃感冒药后多长时间可以喝酒？,0
10554,感冒,吃感冒药后喝酒的后果会怎样,吃感冒药后是不能喝酒的对吗,0
10587,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大需要怎么治,1
10588,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大有什么方法,1
10589,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大该怎样,1
10590,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大有什么办法,1
10591,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大怎么治,1
10592,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大有什么办法,1
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大是什么病,0
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大能用消炎药吗,0
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期的妈妈腹股沟淋巴结肿大是妇科病吗,0
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大该怎样处理,0
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大在那侧,0
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大挂什么科,0
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,腹股沟淋巴结肿大是淋巴结炎吗,0
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大能输甲硝唑吗,0
10593,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大对孩子有影响吗,0
10593,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大有什么方法,1
10594,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大该怎样,1
10595,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大有什么办法,1
10596,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大怎么治,1
10597,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大有什么办法,1
10598,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大该怎样,1
10599,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大有什么办法,1
10600,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大怎么治,1
10601,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大有什么办法,1
10602,感冒,哺乳期腹股沟淋巴结肿大该怎样,哺乳期腹股沟淋巴结肿大有什么办法,1
10603,感冒,哺乳期腹股沟淋巴结肿大该怎样,哺乳期腹股沟淋巴结肿大怎么治,1
10604,感冒,哺乳期腹股沟淋巴结肿大该怎样,哺乳期腹股沟淋巴结肿大有什么办法,1
10605,感冒,哺乳期腹股沟淋巴结肿大有什么办法,哺乳期腹股沟淋巴结肿大怎么治,1
10606,感冒,哺乳期腹股沟淋巴结肿大有什么办法,哺乳期腹股沟淋巴结肿大有什么办法,1
10607,感冒,哺乳期腹股沟淋巴结肿大怎么治,哺乳期腹股沟淋巴结肿大有什么办法,1
10608,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大是什么病,0
10609,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大能用消炎药吗,0
10610,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期的妈妈腹股沟淋巴结肿大是妇科病吗,0
10611,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大该怎样处理,0
10612,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大在那侧,0
10613,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大挂什么科,0
10614,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,腹股沟淋巴结肿大是淋巴结炎吗,0
10615,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大能输甲硝唑吗,0
10616,感冒,哺乳期腹股沟淋巴结肿大需要怎么治,哺乳期腹股沟淋巴结肿大对孩子有影响吗,0
10617,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大是什么病,0
10618,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大能用消炎药吗,0
10619,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期的妈妈腹股沟淋巴结肿大是妇科病吗,0
10620,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大该怎样处理,0
10621,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大在那侧,0
10622,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大挂什么科,0
10623,感冒,哺乳期腹股沟淋巴结肿大有什么方法,腹股沟淋巴结肿大是淋巴结炎吗,0
10624,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大能输甲硝唑吗,0
10625,感冒,哺乳期腹股沟淋巴结肿大有什么方法,哺乳期腹股沟淋巴结肿大对孩子有影响吗,0
10626,感冒,哺乳期腹股沟淋巴结肿大该怎样,哺乳期腹股沟淋巴结肿大是什么病,0
10627,感冒,哺乳期腹股沟淋巴结肿大该怎样,哺乳期腹股沟淋巴结肿大能用消炎药吗,0
10628,感冒,哺乳期腹股沟淋巴结肿大该怎样,哺乳期的妈妈腹股沟淋巴结肿大是妇科病吗,0
10629,感冒,哺乳期腹股沟淋巴结肿大该怎样,哺乳期腹股沟淋巴结肿大该怎样处理,0
10662,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐需要采取什么措施？,1
10663,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐有什么好的办法？,1
10664,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，要怎么办？,1
10665,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，怎么办好呢？,1
10666,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，怎么治？,1
10667,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，有什么办法？,1
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐是扁桃体发炎了吗？,0
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐是不是受凉了？,0
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐可以吃健胃消食片吗？,0
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，是消化系统问题吗,0
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝感冒了吃过东西就吐怎么办,0
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐用吃药吗,0
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐是消化不良吗,0
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐肠胃性感冒吗,0
10668,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐能吃消食片吗,0
10668,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐有什么好的办法？,1
10669,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐，要怎么办？,1
10670,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐，怎么办好呢？,1
10671,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐，怎么治？,1
10672,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐，有什么办法？,1
10673,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐，要怎么办？,1
10674,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐，怎么办好呢？,1
10675,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐，怎么治？,1
10676,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐，有什么办法？,1
10677,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐，怎么办好呢？,1
10678,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐，怎么治？,1
10679,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐，有什么办法？,1
10680,感冒,宝宝吃过东西就吐，怎么办好呢？,宝宝吃过东西就吐，怎么治？,1
10681,感冒,宝宝吃过东西就吐，怎么办好呢？,宝宝吃过东西就吐，有什么办法？,1
10682,感冒,宝宝吃过东西就吐，怎么治？,宝宝吃过东西就吐，有什么办法？,1
10683,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐是扁桃体发炎了吗？,0
10684,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐是不是受凉了？,0
10685,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐可以吃健胃消食片吗？,0
10686,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐，是消化系统问题吗,0
10687,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝感冒了吃过东西就吐怎么办,0
10688,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐用吃药吗,0
10689,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐是消化不良吗,0
10690,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐肠胃性感冒吗,0
10691,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐能吃消食片吗,0
10692,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐是扁桃体发炎了吗？,0
10693,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐是不是受凉了？,0
10694,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐可以吃健胃消食片吗？,0
10695,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐，是消化系统问题吗,0
10696,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝感冒了吃过东西就吐怎么办,0
10697,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐用吃药吗,0
10698,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐是消化不良吗,0
10699,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐肠胃性感冒吗,0
10700,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐能吃消食片吗,0
10701,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐是扁桃体发炎了吗？,0
10702,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐是不是受凉了？,0
10703,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐可以吃健胃消食片吗？,0
10704,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐，是消化系统问题吗,0
10737,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕如何是好,1
10738,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕怎么办呢,1
10739,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕有什么办法,1
10740,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕该怎么治,1
10741,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕怎么治,1
10742,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕有什么方法,1
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕是上火了吗,0
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕需要用抗生素吗,0
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕能喝双黄连口服液吗,0
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕是感冒了吗,0
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕是不是上火了,0
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕能服用头孢类的药吗,0
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕是呼吸道感染吗,0
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕是病毒性感冒吗,0
10743,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕可以吃阿莫西林胶囊吗,0
10743,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕怎么办呢,1
10744,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕有什么办法,1
10745,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕该怎么治,1
10746,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕怎么治,1
10747,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕有什么方法,1
10748,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕有什么办法,1
10749,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕该怎么治,1
10750,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕怎么治,1
10751,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕有什么方法,1
10752,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕该怎么治,1
10753,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕怎么治,1
10754,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕有什么方法,1
10755,感冒,宝宝流黄色的粘稠鼻涕该怎么治,宝宝流黄色的粘稠鼻涕怎么治,1
10756,感冒,宝宝流黄色的粘稠鼻涕该怎么治,宝宝流黄色的粘稠鼻涕有什么方法,1
10757,感冒,宝宝流黄色的粘稠鼻涕怎么治,宝宝流黄色的粘稠鼻涕有什么方法,1
10758,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕是上火了吗,0
10759,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕需要用抗生素吗,0
10760,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕能喝双黄连口服液吗,0
10761,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕是感冒了吗,0
10762,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕是不是上火了,0
10763,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕能服用头孢类的药吗,0
10764,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕是呼吸道感染吗,0
10765,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕是病毒性感冒吗,0
10766,感冒,宝宝流黄色的粘稠鼻涕如何是好,宝宝流黄色的粘稠鼻涕可以吃阿莫西林胶囊吗,0
10767,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕是上火了吗,0
10768,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕需要用抗生素吗,0
10769,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕能喝双黄连口服液吗,0
10770,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕是感冒了吗,0
10771,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕是不是上火了,0
10772,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕能服用头孢类的药吗,0
10773,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕是呼吸道感染吗,0
10774,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕是病毒性感冒吗,0
10775,感冒,宝宝流黄色的粘稠鼻涕怎么办呢,宝宝流黄色的粘稠鼻涕可以吃阿莫西林胶囊吗,0
10776,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕是上火了吗,0
10777,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕需要用抗生素吗,0
10778,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕能喝双黄连口服液吗,0
10779,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕是感冒了吗,0
10812,感冒,吃感冒药会影响月经推迟吗,吃感冒药能影响月经推迟吗,1
10813,感冒,吃感冒药会影响月经推迟吗,吃感冒药会不会影响月经推迟,1
10814,感冒,吃感冒药会影响月经推迟吗,吃感冒药会不会影响月经推迟,1
10815,感冒,吃感冒药会影响月经推迟吗,吃感冒药能影响月经推迟吗,1
10816,感冒,吃感冒药会影响月经推迟吗,吃感冒药会不会影响例假推迟,1
10817,感冒,吃感冒药会影响月经推迟吗,吃感冒药能影响大姨妈推迟吗,1
10818,感冒,吃感冒药会影响月经推迟吗,吃感冒药后一个月能喝酒吗,0
10818,感冒,吃感冒药会影响月经推迟吗,吃感冒药会对身体造成哪些不适,0
10818,感冒,吃感冒药会影响月经推迟吗,"感冒了,吃感冒药还能大流感疫苗吗",0
10818,感冒,吃感冒药会影响月经推迟吗,吃感冒药是不是和月经推迟没关系,0
10818,感冒,吃感冒药会影响月经推迟吗,感冒药能在月经期间吃吗,0
10818,感冒,吃感冒药会影响月经推迟吗,月经推迟吃感冒药要谨慎对吗,0
10818,感冒,吃感冒药会影响月经推迟吗,月经期吃退烧药会影响身体吗,0
10818,感冒,吃感冒药会影响月经推迟吗,月经期感冒了可以吃消炎药吗,0
10818,感冒,吃感冒药会影响月经推迟吗,月经期喝红糖水可以吗,0
10818,感冒,吃感冒药能影响月经推迟吗,吃感冒药会不会影响月经推迟,1
10819,感冒,吃感冒药能影响月经推迟吗,吃感冒药会不会影响月经推迟,1
10820,感冒,吃感冒药能影响月经推迟吗,吃感冒药能影响月经推迟吗,1
10821,感冒,吃感冒药能影响月经推迟吗,吃感冒药会不会影响例假推迟,1
10822,感冒,吃感冒药能影响月经推迟吗,吃感冒药能影响大姨妈推迟吗,1
10823,感冒,吃感冒药会不会影响月经推迟,吃感冒药会不会影响月经推迟,1
10824,感冒,吃感冒药会不会影响月经推迟,吃感冒药能影响月经推迟吗,1
10825,感冒,吃感冒药会不会影响月经推迟,吃感冒药会不会影响例假推迟,1
10826,感冒,吃感冒药会不会影响月经推迟,吃感冒药能影响大姨妈推迟吗,1
10827,感冒,吃感冒药会不会影响月经推迟,吃感冒药能影响月经推迟吗,1
10828,感冒,吃感冒药会不会影响月经推迟,吃感冒药会不会影响例假推迟,1
10829,感冒,吃感冒药会不会影响月经推迟,吃感冒药能影响大姨妈推迟吗,1
10830,感冒,吃感冒药能影响月经推迟吗,吃感冒药会不会影响例假推迟,1
10831,感冒,吃感冒药能影响月经推迟吗,吃感冒药能影响大姨妈推迟吗,1
10832,感冒,吃感冒药会不会影响例假推迟,吃感冒药能影响大姨妈推迟吗,1
10833,感冒,吃感冒药能影响月经推迟吗,吃感冒药后一个月能喝酒吗,0
10834,感冒,吃感冒药能影响月经推迟吗,吃感冒药会对身体造成哪些不适,0
10835,感冒,吃感冒药能影响月经推迟吗,"感冒了,吃感冒药还能大流感疫苗吗",0
10836,感冒,吃感冒药能影响月经推迟吗,吃感冒药是不是和月经推迟没关系,0
10837,感冒,吃感冒药能影响月经推迟吗,感冒药能在月经期间吃吗,0
10838,感冒,吃感冒药能影响月经推迟吗,月经推迟吃感冒药要谨慎对吗,0
10839,感冒,吃感冒药能影响月经推迟吗,月经期吃退烧药会影响身体吗,0
10840,感冒,吃感冒药能影响月经推迟吗,月经期感冒了可以吃消炎药吗,0
10841,感冒,吃感冒药能影响月经推迟吗,月经期喝红糖水可以吗,0
10842,感冒,吃感冒药会不会影响月经推迟,吃感冒药后一个月能喝酒吗,0
10843,感冒,吃感冒药会不会影响月经推迟,吃感冒药会对身体造成哪些不适,0
10844,感冒,吃感冒药会不会影响月经推迟,"感冒了,吃感冒药还能大流感疫苗吗",0
10845,感冒,吃感冒药会不会影响月经推迟,吃感冒药是不是和月经推迟没关系,0
10846,感冒,吃感冒药会不会影响月经推迟,感冒药能在月经期间吃吗,0
10847,感冒,吃感冒药会不会影响月经推迟,月经推迟吃感冒药要谨慎对吗,0
10848,感冒,吃感冒药会不会影响月经推迟,月经期吃退烧药会影响身体吗,0
10849,感冒,吃感冒药会不会影响月经推迟,月经期感冒了可以吃消炎药吗,0
10850,感冒,吃感冒药会不会影响月经推迟,月经期喝红糖水可以吗,0
10851,感冒,吃感冒药会不会影响月经推迟,吃感冒药后一个月能喝酒吗,0
10852,感冒,吃感冒药会不会影响月经推迟,吃感冒药会对身体造成哪些不适,0
10853,感冒,吃感冒药会不会影响月经推迟,"感冒了,吃感冒药还能大流感疫苗吗",0
10854,感冒,吃感冒药会不会影响月经推迟,吃感冒药是不是和月经推迟没关系,0
10887,感冒,小孩长期流鼻涕是怎么回事？,小孩长期流鼻涕是什么原因？,1
10888,感冒,小孩长期流鼻涕是怎么回事？,为什么小孩长期流鼻涕？,1
10889,感冒,小孩长期流鼻涕是怎么回事？,小孩长期流鼻涕是因为什么,1
10890,感冒,小孩长期流鼻涕是怎么回事？,为啥小孩长期流鼻涕？,1
10891,感冒,小孩长期流鼻涕是怎么回事？,小孩老是流鼻涕是什么原因？,1
10892,感冒,小孩长期流鼻涕是怎么回事？,小孩长期流鼻涕是为什么？,1
10893,感冒,小孩长期流鼻涕是怎么回事？,小孩长期打喷嚏是鼻炎吗？,0
10893,感冒,小孩长期流鼻涕是怎么回事？,小孩长期打喷嚏是不是病毒性感冒？,0
